date,ex_gross,turnover,ex_net10,ex_net20,ex_net30
2022-07-04,-0.00012859562411904335,1.0000000374711817,-0.0011285956615902251,-0.002128595699061407,-0.0031285957365325885
2022-07-05,0.0005948822945356369,0.05468403548002243,0.0005401982590556145,0.00048551422357559205,0.0004308301880955696
2022-07-06,0.0006872536614537239,0.04567515477538109,0.0006415785066783428,0.0005959033519029617,0.0005502281971275806
2022-07-07,0.00010784994810819626,0.030049610882997513,7.780033722519874e-05,4.775072634220123e-05,1.770111545920372e-05
2022-07-08,0.0008578849956393242,0.023652181029319763,0.0008342328146100044,0.0008105806335806846,0.0007869284525513649
2022-07-11,-0.0003616977483034134,0.03585165739059448,-0.00039754940569400787,-0.00043340106308460235,-0.00046925272047519684
2022-07-12,-0.00018862076103687286,0.037533268332481384,-0.00022615402936935426,-0.00026368729770183565,-0.000301220566034317
2022-07-13,-0.00026664044708013535,0.03044302761554718,-0.0002970834746956825,-0.0003275265023112297,-0.0003579695299267769
2022-07-14,0.0011051809415221214,0.03690497577190399,0.0010682759657502175,0.0010313709899783135,0.0009944660142064095
2022-07-15,2.0170584321022034e-05,0.046377308666706085,-2.6206724345684053e-05,-7.258403301239014e-05,-0.00011896134167909623
2022-07-18,0.0003301287069916725,0.057678718119859695,0.0002724499888718128,0.00021477127075195313,0.00015709255263209344
2022-07-19,0.0009038019925355911,0.03188579902052879,0.0008719161935150623,0.0008400303944945336,0.0008081445954740047
2022-07-20,0.0009387182071805,0.05410587787628174,0.0008846123293042183,0.0008305064514279365,0.0007764005735516549
2022-07-21,0.0007566777057945728,0.03438679501414299,0.0007222909107804298,0.0006879041157662869,0.0006535173207521439
2022-07-22,0.0016865655779838562,0.03555838763713837,0.001651007190346718,0.0016154488027095794,0.001579890415072441
2022-07-25,0.00033629313111305237,0.041026461869478226,0.00029526666924357416,0.0002542402073740959,0.0002132137455046177
2022-07-26,0.0009644925594329834,0.037863876670598984,0.0009266286827623844,0.0008887648060917854,0.0008509009294211864
2022-07-27,6.530433893203735e-05,0.0450984463095665,2.0205892622470853e-05,-2.489255368709565e-05,-6.999099999666214e-05
2022-07-28,0.0004966235719621181,0.03289888799190521,0.0004637246839702129,0.0004308257959783077,0.0003979269079864025
2022-07-29,0.00012804660946130753,0.026411063969135284,0.00010163554549217224,7.522448152303695e-05,4.8813417553901674e-05
2022-08-01,0.0016982108354568481,0.03310711309313774,0.0016651037223637103,0.0016319966092705727,0.001598889496177435
2022-08-02,-0.0002499530091881752,0.04961066693067551,-0.0002995636761188507,-0.00034917434304952623,-0.0003987850099802017
2022-08-03,-0.00019040796905755997,0.02828812599182129,-0.00021869609504938126,-0.00024698422104120255,-0.00027527234703302386
2022-08-04,6.1802566051483154e-06,0.035870231688022614,-2.96899750828743e-05,-6.556020677089692e-05,-0.00010143043845891953
2022-08-05,0.0008161067962646484,0.04709986597299576,0.0007690069302916527,0.0007219070643186569,0.0006748071983456612
2022-08-08,-0.000693898182362318,0.04227706789970398,-0.000736175250262022,-0.000778452318161726,-0.00082072938606143
2022-08-09,0.00011812837328761816,0.027111446484923363,9.10169268026948e-05,6.390548031777143e-05,3.679403383284808e-05
2022-08-10,0.0005027465522289276,0.0283610038459301,0.0004743855483829975,0.0004460245445370674,0.00041766354069113735
2022-08-11,0.000655648298561573,0.024741219356656075,0.0006309070792049169,0.0006061658598482608,0.0005814246404916048
2022-08-12,-0.0002942495048046112,0.03214453160762787,-0.0003263940364122391,-0.00035853856801986697,-0.0003906830996274948
2022-08-15,0.0003754459321498871,0.02879488095641136,0.00034665105119347574,0.00031785617023706434,0.000289061289280653
2022-08-16,0.0006359702092595398,0.025599945336580276,0.0006103702639229596,0.0005847703185863793,0.000559170373249799
2022-08-17,0.00017259782180190086,0.039112068712711334,0.00013348575308918953,9.437368437647819e-05,5.526161566376686e-05
2022-08-18,-0.00013238750398159027,0.031332775950431824,-0.0001637202799320221,-0.00019505305588245393,-0.00022638583183288573
2022-08-19,6.199860945343971e-05,0.027695050463080406,3.4303558990359304e-05,6.608508527278902e-06,-2.10865419358015e-05
2022-08-22,0.00017292937263846397,0.03876879811286926,0.00013416057452559472,9.539177641272545e-05,5.662297829985619e-05
2022-08-23,0.00047250837087631226,0.039523929357528687,0.0004329844415187836,0.0003934605121612549,0.0003539365828037262
2022-08-24,0.0013650517212226987,0.030152689665555954,0.0013348990315571428,0.0013047463418915867,0.0012745936522260309
2022-08-25,0.0008538332767784595,0.04669635742902756,0.0008071369193494319,0.0007604405619204044,0.0007137442044913768
2022-08-26,0.0007877261377871037,0.022633057087659836,0.0007650930806994438,0.000742460023611784,0.0007198269665241242
2022-08-29,0.0005949097685515881,0.04711327701807022,0.0005477964915335178,0.0005006832145154476,0.0004535699374973774
2022-08-30,0.0012771598994731903,0.0280059315264225,0.001249153967946768,0.0012211480364203453,0.0011931421048939229
2022-08-31,0.00018877629190683365,0.027604965493083,0.00016117132641375065,0.00013356636092066765,0.00010596139542758465
2022-09-01,0.0009360741823911667,0.0397024005651474,0.0008963717818260193,0.0008566693812608718,0.0008169669806957245
2022-09-02,0.00035839667543768883,0.03494875133037567,0.00032344792410731317,0.0002884991727769375,0.0002535504214465618
2022-09-05,-0.00028347596526145935,0.038123201578855515,-0.0003215991668403149,-0.00035972236841917037,-0.0003978455699980259
2022-09-06,0.0007063858211040497,0.039061546325683594,0.000667324274778366,0.0006282627284526825,0.000589201182126999
2022-09-07,0.0005074962973594666,0.04077763482928276,0.0004667186625301838,0.00042594102770090103,0.00038516339287161827
2022-09-08,-0.00015567056834697723,0.04317007213830948,-0.0001988406404852867,-0.0002420107126235962,-0.00028518078476190564
2022-09-09,0.00040094624273478985,0.0386662557721138,0.00036227998696267605,0.00032361373119056225,0.00028494747541844845
2022-09-13,0.0008694976568222046,0.027624327689409256,0.0008418733291327954,0.0008142490014433861,0.0007866246737539769
2022-09-14,-6.676837801933289e-05,0.027563951909542084,-9.433232992887497e-05,-0.00012189628183841705,-0.00014946023374795914
2022-09-15,0.0010283701121807098,0.034935422241687775,0.000993434689939022,0.0009584992676973343,0.0009235638454556465
2022-09-16,4.315469413995743e-05,0.031180042773485184,1.1974651366472245e-05,-1.9205391407012937e-05,-5.038543418049813e-05
2022-09-19,-0.0006756400689482689,0.04369436204433441,-0.0007193344309926033,-0.0007630287930369377,-0.0008067231550812721
2022-09-20,0.0003671345766633749,0.022785592824220657,0.00034434898383915426,0.00032156339101493356,0.0002987777981907129
2022-09-21,0.0005305702798068523,0.026704110205173492,0.0005038661696016789,0.00047716205939650534,0.00045045794919133184
2022-09-22,-0.00018533319234848022,0.03560248017311096,-0.0002209356725215912,-0.00025653815269470215,-0.0002921406328678131
2022-09-23,0.00042646098881959915,0.038397885859012604,0.0003880631029605866,0.00034966521710157395,0.0003112673312425613
2022-09-26,0.0006293412297964096,0.04258481413125992,0.0005867564156651497,0.0005441716015338897,0.0005015867874026299
2022-09-27,0.0016571078449487686,0.030421610921621323,0.0016266862340271473,0.001596264623105526,0.0015658430121839046
2022-09-28,0.0004508262500166893,0.037809014320373535,0.00041301723569631577,0.00037520822137594224,0.0003373992070555687
2022-09-29,0.00029689446091651917,0.03147144615650177,0.0002654230147600174,0.00023395156860351563,0.00020248012244701385
2022-09-30,0.00038428790867328644,0.025189679116010666,0.00035909822955727577,0.0003339085504412651,0.00030871887132525444
2022-10-10,-0.0003543929196894169,0.03906252235174179,-0.0003934554420411587,-0.0004325179643929005,-0.00047158048674464224
2022-10-11,-0.00031880661845207214,0.04530952870845795,-0.00036411614716053007,-0.00040942567586898805,-0.00045473520457744597
2022-10-12,0.0006187492981553078,0.033246561884880066,0.0005855027362704277,0.0005522561743855477,0.0005190096125006676
2022-10-13,-0.00016641058027744293,0.04808539152145386,-0.0002144959717988968,-0.00026258136332035065,-0.00031066675484180454
2022-10-14,1.955777406692505e-08,0.038597896695137024,-3.85783389210701e-05,-7.717623561620712e-05,-0.00011577413231134415
2022-10-17,0.0007515759207308292,0.04907083511352539,0.0007025050856173038,0.0006534342505037785,0.0006043634153902531
2022-10-18,7.984600961208344e-05,0.044672638177871704,3.5173371434211733e-05,-9.499266743659968e-06,-5.417190492153169e-05
2022-10-19,-7.390463724732399e-05,0.04186258837580681,-0.00011576722562313079,-0.0001576298139989376,-0.00019949240237474442
2022-10-20,0.001566635794006288,0.03530988097190857,0.0015313259130343795,0.001496016032062471,0.0014607061510905624
2022-10-21,0.0009844009764492512,0.04416603222489357,0.0009402349442243576,0.0008960689119994641,0.0008519028797745704
2022-10-24,0.0003891396336257458,0.03678448498249054,0.00035235514864325525,0.0003155706636607647,0.00027878617867827416
2022-10-25,-0.00020972639322280884,0.038655996322631836,-0.00024838238954544067,-0.0002870383858680725,-0.00032569438219070434
2022-10-26,0.0005097417160868645,0.043035782873630524,0.00046670593321323394,0.0004236701503396034,0.00038063436746597294
2022-10-27,2.0276755094528198e-05,0.03546092286705971,-1.5184167772531506e-05,-5.064509063959121e-05,-8.610601350665092e-05
2022-10-28,-0.0005312329158186913,0.039990559220314026,-0.0005712234750390052,-0.0006112140342593193,-0.0006512045934796333
2022-10-31,-0.0010069943964481354,0.04438143968582153,-0.001051375836133957,-0.0010957572758197784,-0.0011401387155056
2022-11-01,3.933906555175781e-06,0.04239681363105774,-3.846290707588196e-05,-8.08597207069397e-05,-0.00012325653433799743
2022-11-02,0.0013655414804816246,0.04620099812746048,0.0013193404823541642,0.0012731394842267036,0.0012269384860992432
2022-11-03,-0.0007591098546981812,0.039701513946056366,-0.0007988113686442375,-0.0008385128825902938,-0.0008782143965363503
2022-11-04,-0.0002821817179210484,0.031115084886550903,-0.0003132968028075993,-0.0003444118876941502,-0.00037552697258070114
2022-11-07,-0.0004957804922014475,0.0475325770676136,-0.0005433130692690611,-0.0005908456463366747,-0.0006383782234042883
2022-11-08,0.0012194830924272537,0.039736367762088776,0.0011797467246651649,0.0011400103569030762,0.0011002739891409874
2022-11-09,-0.00010880362242460251,0.018433265388011932,-0.00012723688781261444,-0.00014567015320062637,-0.0001641034185886383
2022-11-10,1.7496291548013687e-05,0.039824288338422775,-2.232799679040909e-05,-6.215228512883186e-05,-0.00010197657346725464
2022-11-11,-0.000483538955450058,0.033592600375413895,-0.0005171315558254719,-0.0005507241562008858,-0.0005843167565762996
2022-11-14,-0.00020751170814037323,0.03576508164405823,-0.00024327678978443146,-0.0002790418714284897,-0.0003148069530725479
2022-11-15,0.00047852564603090286,0.036521799862384796,0.00044200384616851807,0.0004054820463061333,0.0003689602464437485
2022-11-16,-0.00038030254654586315,0.040203407406806946,-0.0004205059539526701,-0.0004607093613594771,-0.000500912768766284
2022-11-17,0.00043309107422828674,0.036368317902088165,0.00039672275632619857,0.0003603544384241104,0.0003239861205220222
2022-11-18,-0.0003720838576555252,0.022453054785728455,-0.00039453691244125365,-0.0004169899672269821,-0.0004394430220127106
2022-11-21,0.0008318247273564339,0.02722368948161602,0.0008046010378748178,0.0007773773483932019,0.0007501536589115858
2022-11-22,0.0004785521887242794,0.04191169515252113,0.0004366404935717583,0.00039472879841923714,0.000352817103266716
2022-11-23,-0.00014647934585809708,0.031617578119039536,-0.00017809692397713662,-0.00020971450209617616,-0.00024133208021521568
2022-11-24,0.0006622578948736191,0.04116280376911163,0.0006210950911045074,0.0005799322873353958,0.0005387694835662842
2022-11-25,0.00021935626864433289,0.05894632637500763,0.00016040994226932526,0.00010146361589431763,4.251728951931e-05
2022-11-28,0.00018539093434810638,0.02895677089691162,0.00015643416345119477,0.00012747739255428313,9.852062165737152e-05
2022-11-29,-0.00020327858510427177,0.034358978271484375,-0.00023763756337575614,-0.0002719965416472405,-0.0003063555199187249
2022-11-30,0.0007018232718110085,0.04124147817492485,0.0006605817936360836,0.0006193403154611587,0.0005780988372862339
2022-12-01,-2.222391776740551e-05,0.020570043474435806,-4.2793961241841314e-05,-6.336400471627712e-05,-8.393404819071294e-05
2022-12-02,8.078804239630699e-05,0.02809213101863861,5.2695911377668384e-05,2.460378035902977e-05,-3.488350659608844e-06
2022-12-05,3.6330893635749817e-06,0.025168677791953087,-2.1535588428378105e-05,-4.670426622033119e-05,-7.187294401228428e-05
2022-12-06,7.262197323143482e-05,0.0407356433570385,3.1886329874396326e-05,-8.849313482642171e-06,-4.958495683968068e-05
2022-12-07,0.0005887402221560478,0.034389346837997437,0.0005543508753180504,0.0005199615284800529,0.00048557218164205554
2022-12-08,-0.00017423415556550026,0.02856312319636345,-0.0002027972787618637,-0.00023136040195822715,-0.0002599235251545906
2022-12-09,-0.00015337392687797546,0.23613142567542383,-0.0003895053525533993,-0.0006256367782288231,-0.000861768203904247
2022-12-12,0.00027470663189888,0.02288069948554039,0.00025182593241333964,0.0002289452329277992,0.00020606453344225884
2022-12-13,0.00018183537758886814,0.031427040696144104,0.00015040833689272405,0.00011898129619657994,8.755425550043583e-05
2022-12-14,-0.0011369402054697275,0.03239351883530617,-0.0011693337243050337,-0.0012017272431403398,-0.001234120761975646
2022-12-15,-0.0002026241272687912,0.037906110286712646,-0.00024053023755550384,-0.00027843634784221647,-0.00031634245812892916
2022-12-16,0.00012098997831344604,0.02407176047563553,9.691821783781052e-05,7.284645736217499e-05,4.877469688653946e-05
2022-12-19,0.0005894824862480164,0.02301677316427231,0.000566465713083744,0.0005434489399194718,0.0005204321667551994
2022-12-20,0.00012116041034460068,0.02367868833243847,9.748172201216221e-05,7.380303367972375e-05,5.012434534728527e-05
2022-12-21,0.0016300724819302559,0.028949446976184845,0.001601123034954071,0.0015721735879778863,0.0015432241410017014
2022-12-22,0.0004555706400424242,0.03446885943412781,0.0004211017806082964,0.00038663292117416855,0.0003521640617400408
2022-12-23,6.289593875408173e-05,0.1891948618576862,-0.00012629892310360446,-0.00031549378496129065,-0.0005046886468189768
2022-12-26,0.0015736939385533333,0.05074566602706909,0.0015229482725262642,0.0014722026064991952,0.001421456940472126
2022-12-27,0.0006150342524051666,0.03186050057411194,0.0005831737518310546,0.0005513132512569428,0.0005194527506828308
2022-12-28,0.0009484030888415873,0.026881713420152664,0.0009215213754214346,0.0008946396620012819,0.0008677579485811293
2022-12-29,0.0010536601766943932,0.03002311661839485,0.0010236370600759984,0.0009936139434576035,0.0009635908268392086
2022-12-30,-0.00047749094665050507,0.03823987767100334,-0.0005157308243215085,-0.0005539707019925117,-0.0005922105796635151
2023-01-03,0.0002644926426000893,0.03895971551537514,0.00022553292708471417,0.00018657321156933902,0.0001476134960539639
2023-01-04,-8.882023394107819e-05,0.0250856913626194,-0.00011390592530369758,-0.00013899161666631698,-0.0001640773080289364
2023-01-05,8.858158253133297e-05,0.03632006049156189,5.226152203977108e-05,1.5941461548209186e-05,-2.0378598943352705e-05
2023-01-06,-0.0005434947088360786,0.045162383466959,-0.0005886570923030376,-0.0006338194757699966,-0.0006789818592369556
2023-01-09,-0.00032489607110619545,0.03259410336613655,-0.000357490174472332,-0.00039008427783846856,-0.0004226783812046051
2023-01-10,0.0003686407580971718,0.03675734996795654,0.00033188340812921526,0.0002951260581612587,0.00025836870819330215
2023-01-11,-0.0003308380546513945,0.025518253445625305,-0.0003563563080970198,-0.0003818745615426451,-0.0004073928149882704
2023-01-12,0.00039787963032722473,0.02945505455136299,0.00036842457577586173,0.00033896952122449873,0.0003095144666731358
2023-01-13,-0.00022921524941921234,0.037001755088567734,-0.00026621700450778007,-0.0003032187595963478,-0.00034022051468491553
