date,ex_gross,turnover,port,bench,ex_net10,ex_net20,ex_net30
2022-07-04,0.011058518715964798,0.9999999999999999,0.009538382926786486,-0.0015201357891783118,0.010058518715964799,0.009058518715964798,0.008058518715964798
2022-07-05,-0.0014031601780461096,0.4589524318340201,-0.01516113595006931,-0.013757975772023201,-0.0018621126098801299,-0.00232106504171415,-0.00278001747354817
2022-07-06,0.00018562918238091992,0.38616010409124,0.006272326053005939,0.006086696870625019,-0.00020053092171032008,-0.0005866910258015601,-0.0009728511298928001
2022-07-07,0.0026801965178682345,0.23484267185563953,-0.004203230982856558,-0.0068834275007247925,0.002445353846012595,0.0022105111741569554,0.001975668502301316
2022-07-08,0.00799880277119671,0.20874818855473998,-0.0050196171949049365,-0.013018419966101646,0.00779005458264197,0.00758130639408723,0.00737255820553249
2022-07-11,0.004806594692818563,0.2795808760276331,-0.007259119532354434,-0.012065714225172997,0.00452701381679093,0.004247432940763297,0.003967852064735664
2022-07-12,0.00306706522879684,0.25564974878953517,0.008212198701775909,0.005145133472979069,0.0028114154800073046,0.0025557657312177693,0.0023001159824282344
2022-07-13,0.0028137181786276246,0.21509440137330574,0.008454829351363316,0.005641111172735691,0.002598623777254319,0.002383529375881013,0.0021684349745077075
2022-07-14,0.00041275995419056376,0.208590228926593,-0.015605982741260219,-0.016018742695450783,0.00020416972526397074,-4.420503662622285e-06,-0.00021301073258921533
2022-07-15,-6.552514507907059e-05,0.21977582298501042,0.01879896494672162,0.01886449009180069,-0.000285300968064081,-0.0005050767910490914,-0.0007248526140341019
2022-07-18,0.0017419402500608323,0.2711056690978719,0.005782034342549121,0.004040094092488289,0.0014708345809629603,0.0011997289118650884,0.0009286232427672164
2022-07-19,0.0008389586270975673,0.2417209301697721,0.012938763915114363,0.012099805288016796,0.0005972376969277952,0.0003555167667580231,0.00011379583658825102
2022-07-20,0.0022726075583441325,0.24496283391518425,-0.007069390467430823,-0.009341998025774956,0.002027644724428948,0.001782681890513764,0.0015377190565985797
2022-07-21,0.0005765555802740747,0.2035704128308587,-0.008280166573449165,-0.00885672215372324,0.000372985167443216,0.00016941475461235736,-3.415565821850131e-05
2022-07-22,0.003104010214897455,0.24494270766645426,-0.005930971736220061,-0.009034981951117516,0.0028590675072310005,0.0026141247995645463,0.002369182091898092
2022-07-25,0.003668262279305782,0.24127354615282773,0.016141725360129203,0.012473463080823421,0.0034269887331529543,0.0031857151870001263,0.0029444416408472987
2022-07-26,0.005246187124136686,0.19673599802424843,0.009357431001696587,0.0041112438775599,0.005049451126112438,0.00485271512808819,0.004655979130063942
2022-07-27,-0.00019973388285575433,0.19832127424143536,0.003037654446724672,0.003237388329580426,-0.00039805515709718966,-0.000596376431338625,-0.0007946977055800604
2022-07-28,0.004591753101277629,0.2215984715065809,-0.0037244396746871074,-0.008316192775964737,0.004370154629771048,0.004148556158264467,0.003926957686757887
2022-07-29,0.002038661945045414,0.1928644096649898,0.010803544517040672,0.008764882571995258,0.0018457975353804242,0.0016529331257154345,0.0014600687160504448
2022-08-01,0.006038396677278596,0.18302005837728402,-0.02173144830176918,-0.027769844979047775,0.005855376618901312,0.005672356560524027,0.0054893365021467435
2022-08-02,-0.0041580683629945814,0.24242002963973755,-0.011211630802972704,-0.007053562439978123,-0.004400488392634319,-0.004642908422274056,-0.004885328451913794
2022-08-03,-0.0019634688289315643,0.2096611744996675,0.0040474784544258175,0.006010947283357382,-0.002173130003431232,-0.0023827911779308996,-0.002592452352430567
2022-08-04,-0.0020721702668390282,0.20798454264876717,0.016208935638932227,0.018281105905771255,-0.0022801548094877953,-0.0024881393521365624,-0.00269612389478533
2022-08-05,0.0005396744254821222,0.2115138436508121,0.009272137658655016,0.008732463233172894,0.00032816058183131005,0.00011664673818049794,-9.486710547031423e-05
2022-08-08,-0.004008862650644706,0.20312664802136232,-0.0008946761904924376,0.0031141864601522684,-0.004211989298666068,-0.0044151159466874305,-0.0046182425947087925
2022-08-09,0.0002543147130600861,0.21029331533063322,-0.002545923838511879,-0.0028002385515719652,4.402139772945285e-05,-0.00016627191760118038,-0.00037656523293181363
2022-08-10,-0.0041364745373356614,0.2583273686391999,0.014453457934178087,0.018589932471513748,-0.004394801905974861,-0.004653129274614061,-0.004911456643253261
2022-08-11,0.0005306114172754168,0.21798355314724666,-0.0021481130542042376,-0.0026787244714796543,0.00031262786412817006,9.464431098092342e-05,-0.00012333924216632321
2022-08-12,0.001467909578988358,0.2061219830407949,0.005084070292124554,0.003616160713136196,0.001261787595947563,0.0010556656129067682,0.0008495436298659733
2022-08-15,0.0035142253906768825,0.15665518420070973,0.007217587699119475,0.0037033623084425926,0.003357570206476173,0.003200915022275463,0.0030442598380747534
2022-08-16,-0.0028092605487462924,0.20171459744693565,0.0017647211945596292,0.0045739817433059216,-0.003010975146193228,-0.0032126897436401637,-0.0034144043410870993
2022-08-17,-0.004756283080482156,0.16979743337898356,-0.008258291585647733,-0.003502008505165577,-0.00492608051386114,-0.005095877947240123,-0.005265675380619107
2022-08-18,0.00355560688948549,0.19480954014556312,-0.008322043505550254,-0.011877650395035744,0.0033607973493399268,0.0031659878091943637,0.0029711782690488003
2022-08-19,-0.0010268169493579064,0.16455111499930675,0.011774616032729229,0.012801432982087135,-0.001191368064357213,-0.0013559191793565198,-0.0015204702943558265
2022-08-22,0.00134381708190589,0.21131742409914456,0.0005631175401136165,-0.0007806995417922735,0.0011324996578067454,0.000921182233707601,0.0007098648096084564
2022-08-23,-0.0015151902143298104,0.22809542359135085,-0.029805052191430183,-0.028289861977100372,-0.0017432856379211612,-0.001971381061512512,-0.002199476485103863
2022-08-24,0.0006649107044416278,0.20126396419158477,0.00698019138778027,0.006315280683338642,0.00046364674025004297,0.00026238277605845824,6.11188118668734e-05
2022-08-25,-0.005517975638335018,0.19643906170266104,-0.00911020927754548,-0.0035922336392104626,-0.005714414700037679,-0.00591085376174034,-0.0061072928234430016
2022-08-26,0.0015199793555425575,0.19941122227497882,0.0037914173730300834,0.002271438017487526,0.0013205681332675787,0.0011211569109925998,0.0009217456887176211
2022-08-29,0.0005096917703804383,0.17556134114428945,-0.003160060968989431,-0.0036697527393698692,0.0003341304292361489,0.0001585690880918594,-1.69922530524301e-05
2022-08-30,0.0003759764081621951,0.19366931515002825,-0.020408047741017264,-0.02078402414917946,0.00018230709301216686,-1.1362222137861386e-05,-0.00020503153728788968
2022-08-31,0.0027036169806571907,0.21031741055207254,-0.001733837995484262,-0.004437454976141453,0.002493299570105118,0.0022829821595530455,0.0020726647490009733
2022-09-01,0.0028857167221789503,0.17816169653784525,0.006821716890502467,0.003936000168323517,0.002707555025641105,0.00252939332910326,0.0023512316325654146
2022-09-02,0.003400328459826357,0.22905270066918335,0.008990541922536737,0.0055902134627103806,0.0031712757591571736,0.0029422230584879904,0.0027131703578188067
2022-09-05,0.0008884250110167344,0.19088034475861992,0.018524040553547748,0.017635615542531013,0.0006975446662581145,0.0005066643214994945,0.00031578397674087463
2022-09-06,0.0010147950747046216,0.1974957058125184,0.002795052984263335,0.0017802579095587134,0.0008172993688921031,0.0006198036630795848,0.0004223079572670664
2022-09-07,0.0017564830254389843,0.2046884585607538,-0.002633353427462379,-0.004389836452901363,0.0015517945668782306,0.0013471061083174768,0.001142417649756723
2022-09-08,-0.0024518222882004975,0.1994874218655615,0.004818520382180572,0.007270342670381069,-0.002651309710066059,-0.0028507971319316205,-0.003050284553797182
2022-09-09,-0.0024390286919492663,0.17142914982339694,-0.004756133646221775,-0.0023171049542725086,-0.0026104578417726633,-0.0027818869915960604,-0.002953316141419457
2022-09-13,0.0010172903912364067,0.19042773270109448,-0.006700314357668298,-0.007717604748904705,0.0008268626585353123,0.0006364349258342177,0.0004460071931331233
2022-09-14,-0.00016667752684731973,0.2002109199528167,-0.02300407051266809,-0.02283739298582077,-0.0003668884468001365,-0.0005670993667529533,-0.0007673102867057698
2022-09-15,0.005992405093669398,0.19557945312893543,-0.019143033795595663,-0.02513543888926506,0.005796825640540462,0.005601246187411527,0.005405666734282591
2022-09-16,0.0019642931170267414,0.2098650339980926,-0.00464774884810025,-0.006612041965126991,0.0017544280830286488,0.0015445630490305562,0.0013346980150324636
2022-09-19,0.0018889111605358815,0.19250173031887124,0.009744407529838154,0.007855496369302273,0.0016964094302170103,0.001503907699898139,0.0013114059695792679
2022-09-20,-0.001596229666397355,0.2006664046879737,0.002035492515638091,0.003631722182035446,-0.0017968960710853287,-0.0019975624757733023,-0.002198228880461276
2022-09-21,0.0011070357254939157,0.18381766250493742,-0.0007564454021630805,-0.0018634811276569963,0.0009232180629889784,0.0007394004004840409,0.0005555827379791035
2022-09-22,0.003314972455227244,0.1947918759184331,-0.009172026467895639,-0.012486998923122883,0.003120180579308811,0.002925388703390378,0.0027305968274719448
2022-09-23,0.005835845716658357,0.22480036825236788,-0.008140922873851535,-0.013976768590509892,0.005611045348405989,0.0053862449801536216,0.005161444611901253
2022-09-26,0.0020166718831905912,0.22202296258028265,0.0218271621933827,0.019810490310192108,0.0017946489206103087,0.001572625958030026,0.0013506029954497433
2022-09-27,0.009384174953565628,0.20672245411397253,-0.016056048561468094,-0.025440223515033722,0.009177452499451655,0.008970730045337683,0.00876400759122371
2022-09-28,-0.0030211253998257363,0.22905978273149052,-0.0022609786920637035,0.0007601467077620327,-0.0032501851825572268,-0.0034792449652887173,-0.0037083047480202078
2022-09-29,0.00217417936918302,0.22097563335753778,-0.007636534681944414,-0.009810714051127434,0.0019532037358254823,0.0017322281024679447,0.0015112524691104068
2022-09-30,0.005073170377530144,0.23837372347230185,-0.008350504362367107,-0.013423674739897251,0.004834796654057842,0.004596422930585541,0.004358049207113239
2022-10-10,-0.0017864008180705718,0.19490587364418077,0.007123220457890827,0.008909621275961399,-0.0019813066917147527,-0.0021762125653589336,-0.002371118439003114
2022-10-11,-0.0015071229132749206,0.2275141823862395,0.02244621989699825,0.02395334281027317,-0.00173463709566116,-0.0019621512780473994,-0.002189665460433639
2022-10-12,-0.0012429202123682512,0.3046159896855444,0.0006512343735296714,0.0018941545858979225,-0.0015475362020537955,-0.0018521521917393398,-0.0021567681814248845
2022-10-13,-0.0006692846791574655,0.24619864032321043,0.02376147457196024,0.024430759251117706,-0.000915483319480676,-0.0011616819598038865,-0.0014078806001270967
2022-10-14,0.0016791498879534898,0.25411441515034,0.009018394596372336,0.007339244708418846,0.0014250354728031498,0.0011709210576528097,0.0009168066425024698
