date,ex_gross,turnover,ex_net10,ex_net20,ex_net30
2022-07-04,4.836497828364372e-05,1.0000000322470441,-0.0009516350539634005,-0.0019516350862104448,-0.002951635118457489
2022-07-05,0.0006150156259536743,0.09284497308091241,0.0005221706528727619,0.0004293256797918495,0.00033648070671093706
2022-07-06,0.0009875940158963203,0.07880465097804108,0.0009087893649182793,0.0008299847139402382,0.0007511800629621971
2022-07-07,0.00030623457860201597,0.06727929468334631,0.00023895528391866967,0.00017167598923532333,0.00010439669455197703
2022-07-08,-0.0005273171700537205,0.0861236251793587,-0.0006134407952330792,-0.0006995644204124379,-0.0007856880455917966
2022-07-11,8.981768041849136e-05,0.0773985432917045,1.2419137126786872e-05,-6.497940616491762e-05,-0.0001423779494566221
2022-07-12,0.0009114407002925873,0.09245161399656798,0.0008189890862960193,0.0007265374722994513,0.0006340858583028834
2022-07-13,0.0006678756326436996,0.08226587732878421,0.0005856097553149154,0.0005033438779861312,0.00042107800065734703
2022-07-14,0.0009055454283952713,0.07445736495651556,0.0008310880634387558,0.0007566306984822401,0.0006821733335257246
2022-07-15,-0.00011399947106838226,0.08559283449087518,-0.00019959230555925743,-0.0002851851400501326,-0.0003707779745410078
2022-07-18,9.25036147236824e-05,0.0954214660200399,-2.9178512963574894e-06,-9.833931731639738e-05,-0.0001937607833364373
2022-07-19,0.0006252098828554153,0.0908447201753856,0.0005343651626800298,0.00044352044250464413,0.0003526757223292586
2022-07-20,0.0002804601099342108,0.08442360065641928,0.0001960365092777915,0.00011161290862137221,2.718930796495291e-05
2022-07-21,1.0274816304445267e-06,0.08043291605688216,-7.940543442643764e-05,-0.0001598383504833198,-0.00024027126654020196
2022-07-22,0.0011501722037792206,0.07431093416654608,0.0010758612696126744,0.0010015503354461285,0.0009272394012795823
2022-07-25,0.00017655454576015472,0.07386650849405714,0.00010268803726609759,2.882152877204045e-05,-4.50449797220167e-05
2022-07-26,0.0002461746335029602,0.0749401055327503,0.0001712345279702099,9.62944224374596e-05,2.135431690470933e-05
2022-07-27,-7.169041782617569e-05,0.08288356297251748,-0.00015457398079869316,-0.00023745754377121065,-0.0003203411067437281
2022-07-28,0.00035896175540983677,0.0751568482269514,0.00028380490718288537,0.00020864805895593396,0.00013349121072898256
2022-07-29,-8.415011689066887e-05,0.07069467309880302,-0.0001548447899894719,-0.00022553946308827492,-0.00029623413618707793
2022-08-01,0.0007639229297637939,0.08162304634919793,0.000682299883414596,0.0006006768370653981,0.0005190537907162002
2022-08-02,0.00016892515122890472,0.0857465111126156,8.317864011628913e-05,-2.5678709963264726e-06,-8.831438210894207e-05
2022-08-03,0.00034085754305124283,0.08345387188078085,0.000257403671170462,0.00017394979928968114,9.049592740890028e-05
2022-08-04,0.0007036663591861725,0.08387838591148922,0.0006197879732746833,0.0005359095873631941,0.00045203120145170486
2022-08-05,0.0003238888457417488,0.07114161635466751,0.00025274722938708127,0.00018160561303241378,0.00011046399667774626
2022-08-08,-0.0002599064027890563,0.08212924362361147,-0.0003420356464126678,-0.00042416489003627926,-0.0005062941336598907
2022-08-09,-0.0002208966761827469,0.06894205037839245,-0.0002898387265611393,-0.00035878077693953176,-0.00042772282731792425
2022-08-10,0.0006366372108459473,0.0742282537621779,0.0005624089570837694,0.00048818070332159146,0.00041395244955941355
2022-08-11,0.0002924579894170165,0.08250583719656637,0.00020995215222045012,0.00012744631502388377,4.494047782731736e-05
2022-08-12,-0.00026870425790548325,0.08342334535451079,-0.000352127603259994,-0.0004355509486145048,-0.0005189742939690156
2022-08-15,0.000547296367585659,0.07255686102187456,0.00047473950656378447,0.0004021826455419099,0.00032962578452003536
2022-08-16,0.00038883346132934093,0.06623308597931717,0.0003226003753500238,0.0002563672893707066,0.00019013420339138946
2022-08-17,0.0002566599869169295,0.07225181682084625,0.00018440817009608321,0.00011215635327523697,3.9904536454390705e-05
2022-08-18,0.0002478472888469696,0.05028764335649964,0.00019755964549046995,0.0001472720021339703,9.698435877747067e-05
