date,ex_gross,turnover,port,bench,ex_net10,ex_net20,ex_net30
2022-07-01,-0.0015790288938054182,1.0000000000000002,0.005112564317338791,0.006691593211144209,-0.0025790288938054183,-0.0035790288938054187,-0.004579028893805419
2022-07-04,0.0011342265410348774,0.3076935882237465,-7.01367622241378e-05,-0.001204363303259015,0.0008265329528111308,0.0005188393645873844,0.0002111457763636379
2022-07-05,0.00362961993863185,0.39994764940977195,-0.010699178340534372,-0.014328798279166222,0.003229672289222078,0.002829724639812306,0.002429776990402534
2022-07-06,-0.0026975694471426935,0.2172096459622575,0.0020335143073073893,0.004731083754450083,-0.002914779093104951,-0.0031319887390672085,-0.003349198385029466
2022-07-07,0.002075218930840492,0.19051424751939716,-0.0003832579962909223,-0.0024584769271314144,0.001884704683321095,0.0016941904358016978,0.0015036761882823006
2022-07-08,0.012261981242470143,0.2057432678706001,-0.003885453468986156,-0.0161474347114563,0.012056237974599543,0.011850494706728942,0.011644751438858342
2022-07-11,0.003399441231031442,0.1705374416706864,-0.004693191286187148,-0.00809263251721859,0.0032289037893607556,0.003058366347690069,0.0028878289060193826
2022-07-12,-0.0017488675140347552,0.24865280229375314,0.0003360882918778587,0.002084955805912614,-0.001997520316328508,-0.0022461731186222615,-0.0024948259209160144
2022-07-13,0.0032814613713658064,0.21880008211675764,0.003633329242724797,0.00035186787135899067,0.0030626612892490487,0.002843861207132291,0.0026250611250155337
2022-07-14,-0.0016570254093592682,0.29541523274862896,-0.016220813137907318,-0.01456378772854805,-0.0019524406421078972,-0.002247855874856526,-0.0025432711076051554
2022-07-15,-0.005004800548301956,0.24632956010457985,0.005526403272999504,0.01053120382130146,-0.005251130108406536,-0.005497459668511116,-0.005743789228615696
2022-07-18,0.0018048143180504706,0.2907771833011207,-0.003448258975665245,-0.005253073293715715,0.00151403713474935,0.0012232599514482292,0.0009324827681471085
2022-07-19,0.0011816778000586,0.2618020245042561,0.004731873400896069,0.003550195600837469,0.000919875775554344,0.0006580737510500878,0.00039627172654583176
2022-07-20,0.003365808797200028,0.26336879347159015,-0.007018314975182708,-0.010384123772382736,0.003102440003728438,0.002839071210256848,0.0025757024167852574
2022-07-21,0.0009123172741865035,0.28310233428228293,0.001723937365740281,0.0008116200915537775,0.0006292149399042205,0.00034611260562193767,6.30102713396548e-05
2022-07-22,0.0016682020792116716,0.25870279773062077,-0.004166332685078184,-0.005834534764289856,0.001409499281481051,0.0011507964837504303,0.0008920936860198093
2022-07-25,-0.0006368272126138462,0.26152460271171085,0.007489852595287536,0.008126679807901382,-0.000898351815325557,-0.0011598764180372678,-0.0014214010207489788
2022-07-26,0.007507526454082209,0.19280569590403257,0.002640289392820078,-0.004867237061262131,0.007314720758178177,0.007121915062274144,0.0069291093663701115
2022-07-27,-0.0035098307633012445,0.2484127001951107,-0.00306548977803289,0.0004443409852683544,-0.003758243463496355,-0.004006656163691466,-0.004255068863886577
2022-07-28,0.002287802162055652,0.23030042795431274,-0.010531646323914845,-0.012819448485970497,0.0020575017341013394,0.0018272013061470267,0.001596900878192714
2022-07-29,0.008862324669106126,0.2281225399021473,0.01338311997715962,0.0045207953080534935,0.008634202129203978,0.008406079589301832,0.008177957049399684
2022-08-01,0.00829333512265138,0.2854317795531215,-0.011038827913218219,-0.0193321630358696,0.008007903343098258,0.007722471563545137,0.007437039783992015
2022-08-02,-0.0016558108156224296,0.2220022040328541,-0.011279012379576783,-0.009623201563954353,-0.0018778130196552836,-0.0020998152236881376,-0.0023218174277209918
2022-08-03,-0.0037216445315768412,0.2730289934790757,0.004941926908106596,0.008663571439683437,-0.003994673525055917,-0.004267702518534993,-0.004540731512014068
2022-08-04,-0.006790760198962831,0.24328127093633922,0.007538056706654883,0.014328816905617714,-0.00703404146989917,-0.007277322740835509,-0.007520604011771849
2022-08-05,0.0010422458583569346,0.25850333328377484,-0.0007732480587357463,-0.001815493917092681,0.0007837425250731597,0.0005252391917893849,0.00026673585850561007
2022-08-08,0.0020413098412354466,0.2573112085599607,0.00411794800523417,0.002076638163998723,0.001783998632675486,0.0015266874241155251,0.0012693762155555645
2022-08-09,0.002988661873188369,0.2853450756112068,-0.008079994236085065,-0.011068656109273434,0.002703316797577162,0.0024179717219659554,0.0021326266463547487
2022-08-10,-0.006244601555660284,0.24727058082364628,0.01401530591349312,0.020259907469153404,-0.00649187213648393,-0.006739142717307576,-0.006986413298131223
2022-08-11,-0.0012952368752705925,0.2462958468306668,-0.0016590032656352096,-0.0003637663903646171,-0.0015415327221012594,-0.001787828568931926,-0.0020341244157625928
2022-08-12,0.00641075761855904,0.25687862404396894,0.00517359709234301,-0.0012371605262160301,0.006153878994515072,0.005897000370471103,0.005640121746427133
2022-08-15,-0.00047622983806119715,0.2645844373792219,-0.0022239481517700986,-0.0017477183137089014,-0.000740814275440419,-0.0010053987128196408,-0.0012699831501988628
2022-08-16,-0.002899355578169566,0.24194502589025352,0.006527623769893903,0.009426979348063469,-0.0031413006040598196,-0.0033832456299500734,-0.003625190655840327
2022-08-17,0.005933639924810383,0.2600471000801568,-0.0027199533248086242,-0.008653593249619007,0.005673592824730226,0.00541354572465007,0.0051534986245699126
2022-08-18,-0.005778140980381003,0.2599383916932889,-0.012671844228732815,-0.006893703248351812,-0.006038079372074292,-0.006298017763767581,-0.00655795615546087
2022-08-19,0.0017672128811024052,0.22655710979161922,0.009197707644059501,0.007430494762957096,0.001540655771310786,0.0013140986615191668,0.0010875415517275474
2022-08-22,0.002757506553941576,0.2659161248509059,-0.001813541988915594,-0.00457104854285717,0.0024915904290906702,0.0022256743042397644,0.0019597581793888586
2022-08-23,0.000867242364400965,0.2454070095583109,-0.018096554653530973,-0.018963797017931938,0.000621835354842654,0.00037642834528434316,0.0001310213357260322
2022-08-24,-0.005238540993253311,0.22358218615519626,0.003456389008840004,0.008694930002093315,-0.005462123179408507,-0.0056857053655637035,-0.0059092875517189
